Name	Date	Price	Minimum	Maximum	Variation	Variation(%)	Volume
UGPA3	6/06/2014	53,32	52,76	54,50	0,58	1,10	1.624.900
UGPA3	5/06/2014	52,74	52,65	53,88	-0,75	-1,40	848.600
UGPA3	4/06/2014	53,49	53,15	53,99	-0,61	-1,13	863.400
UGPA3	3/06/2014	54,10	53,18	54,10	0,45	0,84	911.500
UGPA3	2/06/2014	53,65	52,85	54,35	-0,20	-0,37	1.177.000
UGPA3	30/05/2014	53,85	53,32	54,19	0,05	0,09	3.458.200
UGPA3	29/05/2014	53,80	52,78	53,80	0,60	1,13	661.400
UGPA3	28/05/2014	53,20	52,55	53,69	0,26	0,49	901.500
UGPA3	27/05/2014	52,94	52,82	54,30	-1,04	-1,93	1.000.300
UGPA3	26/05/2014	53,98	53,34	54,41	0,11	0,20	867.400
UGPA3	23/05/2014	53,87	53,34	54,37	-0,38	-0,70	936.500
UGPA3	22/05/2014	54,25	53,40	54,38	0,77	1,44	1.105.800
UGPA3	21/05/2014	53,48	52,76	53,48	0,08	0,15	1.967.100
UGPA3	20/05/2014	53,40	53,00	54,43	-0,60	-1,11	1.358.900
UGPA3	19/05/2014	54,00	53,59	56,22	-2,10	-3,74	2.196.300
UGPA3	16/05/2014	56,10	56,05	57,87	-1,28	-2,23	1.356.800
UGPA3	15/05/2014	57,38	56,82	58,25	-0,62	-1,07	1.251.100
UGPA3	14/05/2014	58,00	56,94	58,56	0,92	1,61	1.022.500
UGPA3	13/05/2014	57,08	56,41	57,19	-0,18	-0,31	1.098.500
UGPA3	12/05/2014	57,26	56,71	57,41	0,62	1,09	707.000
UGPA3	9/05/2014	56,64	56,20	57,34	-0,36	-0,63	753.800
UGPA3	8/05/2014	57,00	56,54	58,29	-0,78	-1,35	904.900
UGPA3	7/05/2014	57,78	57,29	58,55	-0,62	-1,06	951.200
UGPA3	6/05/2014	58,40	57,03	58,66	1,06	1,85	1.071.600
UGPA3	5/05/2014	57,34	55,99	57,40	1,43	2,56	1.418.000
UGPA3	2/05/2014	55,91	55,64	57,27	-0,07	-0,13	1.832.700
UGPA3	30/04/2014	55,98	55,40	56,19	-0,02	-0,04	625.000
UGPA3	29/04/2014	56,00	55,65	56,62	0,42	0,76	814.500
UGPA3	28/04/2014	55,58	55,21	56,20	-0,39	-0,70	734.000
UGPA3	25/04/2014	55,97	55,33	56,36	-0,13	-0,23	828.700
UGPA3	24/04/2014	56,10	55,10	56,50	-0,25	-0,44	838.400
UGPA3	23/04/2014	56,35	56,08	57,09	-0,41	-0,72	1.160.100
UGPA3	22/04/2014	56,76	56,43	57,14	-0,54	-0,94	964.400
UGPA3	17/04/2014	57,30	56,60	57,49	0,35	0,61	669.000
UGPA3	16/04/2014	56,95	55,80	56,95	0,91	1,62	951.800
UGPA3	15/04/2014	56,04	55,33	56,53	-0,66	-1,16	705.700
UGPA3	14/04/2014	56,70	56,26	57,20	-0,50	-0,87	861.200
UGPA3	11/04/2014	57,20	55,51	57,20	0,83	1,47	1.140.300
UGPA3	10/04/2014	56,37	55,50	57,03	0,17	0,30	982.900
UGPA3	9/04/2014	56,20	55,10	56,48	0,40	0,72	1.199.000
UGPA3	8/04/2014	55,80	55,53	56,97	-0,65	-1,15	1.914.600
UGPA3	7/04/2014	56,45	56,01	56,69	0,84	1,51	1.506.700
UGPA3	4/04/2014	55,61	55,10	56,63	0,21	0,38	2.058.200
UGPA3	3/04/2014	55,40	55,10	57,29	-1,30	-2,29	1.993.700
UGPA3	2/04/2014	56,70	55,56	57,19	1,04	1,87	1.773.300
UGPA3	1/04/2014	55,66	54,40	55,72	0,75	1,37	1.151.800
UGPA3	31/03/2014	54,91	54,13	55,03	0,19	0,35	1.122.600
UGPA3	28/03/2014	54,72	54,11	55,94	0,22	0,40	1.600.500
UGPA3	27/03/2014	54,50	53,65	55,59	1,10	2,06	2.419.700
UGPA3	26/03/2014	53,40	53,11	54,54	-0,16	-0,30	1.071.700
UGPA3	25/03/2014	53,56	53,29	54,28	0,31	0,58	1.044.600
UGPA3	24/03/2014	53,25	52,46	54,07	0,23	0,43	986.800
UGPA3	21/03/2014	53,02	52,09	53,78	0,42	0,80	3.397.700
UGPA3	20/03/2014	52,60	51,44	53,06	-0,05	-0,09	1.266.200
UGPA3	19/03/2014	52,65	51,08	53,17	0,73	1,41	1.304.600
UGPA3	18/03/2014	51,92	50,07	51,92	1,38	2,73	1.433.000
UGPA3	17/03/2014	50,54	50,05	51,06	0,49	0,98	765.000
UGPA3	14/03/2014	50,05	50,01	50,89	-0,56	-1,11	1.291.500
UGPA3	13/03/2014	50,61	50,61	51,99	-0,74	-1,44	1.761.100
UGPA3	12/03/2014	51,35	51,10	51,75	-0,14	-0,27	836.200
UGPA3	11/03/2014	51,49	51,15	52,45	-0,42	-0,81	1.083.300
UGPA3	10/03/2014	51,91	51,45	52,35	-0,09	-0,17	1.106.800
UGPA3	7/03/2014	52,00	51,79	53,30	-0,25	-0,48	1.240.100
UGPA3	6/03/2014	52,25	51,32	52,45	0,62	1,20	1.250.600
UGPA3	5/03/2014	51,63	51,40	52,15	-0,52	-1,00	1.002.300
UGPA3	28/02/2014	52,15	52,15	53,60	-0,85	-1,60	1.658.700
UGPA3	27/02/2014	53,00	51,98	53,30	1,11	2,14	880.100
UGPA3	26/02/2014	52,60	51,90	52,79	0,69	1,33	927.500
UGPA3	25/02/2014	51,91	51,71	52,43	-0,75	-1,42	674.600
UGPA3	24/02/2014	52,66	51,96	52,83	-0,04	-0,08	744.800
UGPA3	21/02/2014	52,70	51,52	53,16	0,70	1,35	932.200
UGPA3	20/02/2014	52,00	51,95	52,67	-0,83	-1,57	1.143.800
UGPA3	19/02/2014	52,83	51,61	52,83	0,97	1,87	1.136.000
UGPA3	18/02/2014	51,86	51,70	52,58	-0,60	-1,14	1.106.400
UGPA3	17/02/2014	52,46	51,50	52,50	0,87	1,69	433.100
UGPA3	14/02/2014	51,59	50,85	52,00	0,08	0,16	645.700
UGPA3	13/02/2014	51,51	50,60	52,25	-0,49	-0,94	692.000
UGPA3	12/02/2014	52,00	51,53	52,87	-0,33	-0,63	918.300
UGPA3	11/02/2014	52,33	51,02	52,65	1,02	1,99	1.036.700
UGPA3	10/02/2014	51,31	51,00	52,57	-0,64	-1,23	920.600
UGPA3	7/02/2014	51,95	51,80	53,62	-0,75	-1,42	1.467.600
UGPA3	6/02/2014	52,70	50,94	52,70	1,75	3,43	1.627.800
UGPA3	5/02/2014	50,95	50,03	52,34	-1,49	-2,84	1.717.500
UGPA3	4/02/2014	52,44	51,78	52,90	0,78	1,51	1.486.300
UGPA3	3/02/2014	51,66	51,55	53,87	-1,64	-3,08	1.132.800
UGPA3	31/01/2014	53,30	52,42	53,58	-0,01	-0,02	1.214.800
UGPA3	30/01/2014	53,31	52,80	54,49	-0,16	-0,30	1.336.700
UGPA3	29/01/2014	53,47	52,80	53,94	0,67	1,27	1.669.600
UGPA3	28/01/2014	52,80	52,10	52,81	0,95	1,83	1.075.300
UGPA3	27/01/2014	51,85	51,85	53,06	-0,93	-1,76	2.094.800
UGPA3	24/01/2014	52,78	52,45	53,83	-0,62	-1,16	1.855.300
UGPA3	23/01/2014	53,40	53,26	54,38	-0,86	-1,58	1.256.000
UGPA3	22/01/2014	54,26	53,42	54,49	0,47	0,87	990.800
UGPA3	21/01/2014	53,79	53,27	53,99	0,26	0,49	1.191.800
UGPA3	20/01/2014	53,53	53,01	53,93	0,53	1,00	366.500
UGPA3	17/01/2014	53,00	52,84	54,36	-1,00	-1,85	1.082.400
UGPA3	16/01/2014	54,00	53,92	55,13	0,08	0,15	1.010.600
UGPA3	15/01/2014	53,92	53,55	54,74	-0,27	-0,50	807.000
UGPA3	14/01/2014	54,19	53,12	54,56	0,69	1,29	958.200
UGPA3	13/01/2014	53,50	53,22	54,15	-0,42	-0,78	869.100
UGPA3	10/01/2014	53,92	52,71	54,06	0,54	1,01	1.943.100
UGPA3	9/01/2014	53,38	53,06	54,35	-0,97	-1,78	1.567.800
UGPA3	8/01/2014	54,35	53,34	54,49	0,82	1,53	1.001.100
UGPA3	7/01/2014	53,53	53,28	54,08	0,22	0,41	1.323.200
UGPA3	6/01/2014	53,31	53,15	53,99	-0,69	-1,28	1.488.800
UGPA3	3/01/2014	54,00	53,64	54,81	-0,47	-0,86	2.515.700
UGPA3	2/01/2014	54,47	54,47	56,28	-1,48	-2,65	1.068.700
