Name	Date	Price	Minimum	Maximum	Variation	Variation(%)	Volume
JBSS3	29/04/2014	7,74	7,68	7,88	-0,07	-0,90	3.273.000
JBSS3	28/04/2014	7,81	7,71	7,86	0,01	0,13	2.726.500
JBSS3	25/04/2014	7,80	7,64	7,81	0,00	0,00	2.668.800
JBSS3	24/04/2014	7,80	7,71	7,99	-0,19	-2,38	5.212.400
JBSS3	23/04/2014	7,99	7,84	8,03	-0,01	-0,13	4.612.300
JBSS3	22/04/2014	8,00	7,94	8,17	-0,07	-0,87	4.052.600
JBSS3	17/04/2014	8,07	7,84	8,07	0,21	2,67	2.707.500
JBSS3	16/04/2014	7,86	7,81	7,97	0,06	0,77	4.837.100
JBSS3	15/04/2014	7,80	7,66	8,07	-0,24	-2,99	6.351.200
JBSS3	14/04/2014	8,04	7,93	8,25	-0,10	-1,23	2.550.900
JBSS3	11/04/2014	8,14	7,84	8,14	0,24	3,04	4.751.400
JBSS3	10/04/2014	7,90	7,73	7,98	0,05	0,64	7.272.900
JBSS3	9/04/2014	7,85	7,80	8,13	-0,10	-1,26	3.591.300
JBSS3	8/04/2014	7,95	7,91	8,29	0,08	1,02	7.474.200
JBSS3	7/04/2014	7,87	7,73	8,05	0,13	1,68	5.710.500
JBSS3	4/04/2014	7,74	7,72	8,04	-0,01	-0,13	3.903.700
JBSS3	3/04/2014	7,75	7,59	7,99	-0,17	-2,15	4.147.800
JBSS3	2/04/2014	7,92	7,55	8,02	0,37	4,90	4.587.900
JBSS3	1/04/2014	7,55	7,51	7,84	-0,21	-2,71	2.673.400
JBSS3	31/03/2014	7,76	7,71	7,93	0,07	0,91	2.887.000
JBSS3	28/03/2014	7,69	7,65	7,80	0,00	0,00	3.447.300
JBSS3	27/03/2014	7,69	7,32	7,73	0,37	5,05	6.544.700
JBSS3	26/03/2014	7,32	7,23	7,62	-0,16	-2,14	5.313.600
JBSS3	25/03/2014	7,48	7,40	8,02	-0,39	-4,96	5.526.800
JBSS3	24/03/2014	7,87	7,58	7,93	0,20	2,61	3.385.100
JBSS3	21/03/2014	7,67	7,64	7,90	-0,20	-2,54	3.498.100
JBSS3	20/03/2014	7,87	7,66	8,05	0,05	0,64	3.394.300
JBSS3	19/03/2014	7,82	7,36	7,88	0,18	2,36	6.206.400
JBSS3	18/03/2014	7,64	7,16	7,78	0,44	6,11	5.190.300
JBSS3	17/03/2014	7,20	7,13	7,37	0,00	0,00	2.880.300
JBSS3	14/03/2014	7,20	7,17	7,44	-0,21	-2,83	3.997.100
JBSS3	13/03/2014	7,41	7,28	7,50	0,03	0,41	5.371.600
JBSS3	12/03/2014	7,38	7,18	7,44	0,08	1,10	3.681.000
JBSS3	11/03/2014	7,30	7,11	7,44	0,10	1,39	5.081.400
JBSS3	10/03/2014	7,20	7,16	7,50	-0,24	-3,23	3.898.800
JBSS3	7/03/2014	7,44	7,38	7,72	-0,23	-3,00	5.015.900
JBSS3	6/03/2014	7,67	7,43	7,77	0,16	2,13	5.268.200
JBSS3	5/03/2014	7,51	7,35	7,65	0,01	0,13	4.888.900
JBSS3	28/02/2014	7,50	7,38	7,72	-0,15	-1,96	4.962.800
JBSS3	27/02/2014	7,65	7,33	7,79	0,34	4,65	4.023.900
JBSS3	26/02/2014	7,31	7,26	7,52	-0,07	-0,95	4.450.000
JBSS3	25/02/2014	7,38	7,37	7,69	-0,20	-2,64	2.696.800
JBSS3	24/02/2014	7,58	7,41	7,88	0,08	1,07	3.840.800
JBSS3	21/02/2014	7,50	7,44	7,77	-0,15	-1,96	2.810.800
JBSS3	20/02/2014	7,65	7,18	7,71	0,40	5,52	5.696.600
JBSS3	19/02/2014	7,25	7,10	7,37	-0,12	-1,63	5.202.000
JBSS3	18/02/2014	7,37	7,35	7,91	-0,58	-7,30	4.000.300
JBSS3	17/02/2014	7,95	7,89	8,00	-0,03	-0,38	1.022.600
JBSS3	14/02/2014	7,98	7,85	7,99	0,06	0,76	1.600.800
JBSS3	13/02/2014	7,92	7,70	7,98	-0,02	-0,25	2.540.400
JBSS3	12/02/2014	7,94	7,91	8,14	-0,15	-1,85	3.062.800
JBSS3	11/02/2014	8,09	7,84	8,09	0,24	3,06	3.031.300
JBSS3	10/02/2014	7,85	7,82	8,01	-0,16	-2,00	3.467.400
JBSS3	7/02/2014	8,01	7,84	8,07	0,09	1,14	3.333.000
JBSS3	6/02/2014	7,92	7,73	8,05	0,12	1,54	5.225.800
JBSS3	5/02/2014	7,80	7,72	8,20	-0,37	-4,53	4.637.600
JBSS3	4/02/2014	8,17	7,79	8,26	0,11	1,36	5.474.200
JBSS3	3/02/2014	8,06	8,05	8,46	-0,39	-4,62	3.290.400
JBSS3	31/01/2014	8,45	8,13	8,50	0,19	2,30	3.275.500
JBSS3	30/01/2014	8,26	8,11	8,47	0,01	0,12	2.715.200
JBSS3	29/01/2014	8,25	8,10	8,33	-0,10	-1,20	4.226.700
JBSS3	28/01/2014	8,35	8,29	8,60	-0,07	-0,83	4.141.500
JBSS3	27/01/2014	8,42	8,18	8,42	0,17	2,06	4.073.100
JBSS3	24/01/2014	8,25	8,03	8,34	0,15	1,85	6.564.400
JBSS3	23/01/2014	8,10	8,04	8,63	-0,52	-6,03	8.357.400
JBSS3	22/01/2014	8,62	8,58	8,74	0,02	0,23	5.045.500
JBSS3	21/01/2014	8,60	8,60	8,87	-0,15	-1,71	3.046.100
JBSS3	20/01/2014	8,75	8,75	8,88	0,00	0,00	1.453.800
JBSS3	17/01/2014	8,75	8,75	8,98	-0,12	-1,35	3.684.400
JBSS3	16/01/2014	8,87	8,76	9,06	-0,03	-0,34	4.416.200
JBSS3	15/01/2014	8,90	8,70	9,08	0,20	2,30	4.218.500
JBSS3	14/01/2014	8,70	8,56	8,77	0,10	1,16	2.529.900
JBSS3	13/01/2014	8,60	8,55	8,75	0,01	0,12	2.204.700
JBSS3	10/01/2014	8,59	8,50	8,79	-0,05	-0,58	2.937.700
JBSS3	9/01/2014	8,64	8,64	8,82	-0,18	-2,04	5.048.400
JBSS3	8/01/2014	8,82	8,62	8,90	0,14	1,61	5.977.700
JBSS3	7/01/2014	8,68	8,53	8,80	0,14	1,64	5.434.000
JBSS3	6/01/2014	8,54	8,17	8,54	0,21	2,52	6.154.200
JBSS3	3/01/2014	8,33	8,33	8,85	-0,27	-3,14	6.893.000
JBSS3	2/01/2014	8,60	8,30	8,85	-0,17	-1,94	4.245.000
