Name	Date	Price	Minimum	Maximum	Variation	Variation(%)	Volume
SANB4	21/08/2015	6,39	6,39	6,49	0,00	0,00	3.900
SANB4	20/08/2015	6,39	6,10	6,54	-0,14	-2,14	7.200
SANB4	19/08/2015	6,53	6,30	6,60	0,00	0,00	3.500
SANB4	18/08/2015	6,53	6,25	6,54	0,18	2,83	3.100
SANB4	17/08/2015	6,35	6,33	6,50	-0,15	-2,31	1.800
SANB4	14/08/2015	6,50	6,30	6,57	0,15	2,36	9.700
SANB4	13/08/2015	6,35	6,35	6,56	-0,24	-3,64	2.700
SANB4	12/08/2015	6,59	6,30	6,59	0,14	2,17	3.300
SANB4	11/08/2015	6,45	6,45	6,60	-0,15	-2,27	700
SANB4	10/08/2015	6,60	6,21	6,61	0,19	2,96	9.400
SANB4	7/08/2015	6,41	6,41	6,51	-0,17	-2,58	3.400
SANB4	6/08/2015	6,58	6,50	6,70	0,07	1,08	4.800
SANB4	5/08/2015	6,51	6,51	6,70	-0,04	-0,61	5.300
SANB4	4/08/2015	6,55	6,55	6,80	-0,08	-1,21	1.000
SANB4	3/08/2015	6,63	6,51	6,90	0,03	0,45	7.600
SANB4	31/07/2015	6,60	6,60	6,93	-0,20	-2,94	18.500
SANB4	30/07/2015	6,80	6,71	7,10	-0,06	-0,87	9.000
SANB4	29/07/2015	6,86	6,82	7,00	-0,04	-0,58	3.100
SANB4	28/07/2015	6,90	6,90	6,95	0,00	0,00	3.400
SANB4	27/07/2015	6,90	6,90	7,01	-0,05	-0,72	4.700
SANB4	24/07/2015	6,95	6,90	7,01	0,01	0,14	4.400
SANB4	23/07/2015	6,94	6,94	7,72	-0,41	-5,58	29.400
SANB4	22/07/2015	7,35	7,21	7,50	0,04	0,55	12.400
SANB4	21/07/2015	7,31	7,30	7,40	-0,36	-4,69	1.000
SANB4	20/07/2015	7,67	7,30	7,70	0,18	2,40	10.900
SANB4	17/07/2015	0,00	7,32	7,50	0,00	0,00	0
SANB4	16/07/2015	7,50	7,30	7,50	0,10	1,35	2.300
SANB4	15/07/2015	7,40	7,40	7,65	-0,22	-2,89	3.400
SANB4	14/07/2015	7,62	7,38	7,62	0,22	2,97	4.000
SANB4	13/07/2015	7,40	7,24	7,80	0,00	0,00	4.000
SANB4	10/07/2015	7,40	7,25	7,40	0,27	3,79	3.100
SANB4	8/07/2015	7,13	7,00	7,21	-0,07	-0,97	10.500
SANB4	7/07/2015	7,20	6,86	7,20	0,19	2,71	6.600
SANB4	6/07/2015	7,01	7,01	7,19	-0,14	-1,96	5.200
SANB4	3/07/2015	7,15	7,06	7,19	-0,15	-2,05	3.100
SANB4	2/07/2015	7,30	7,01	7,30	0,10	1,39	1.100
SANB4	1/07/2015	7,20	7,05	7,60	-0,20	-2,70	4.400
SANB4	30/06/2015	7,40	7,00	7,50	0,15	2,07	17.500
SANB4	29/06/2015	7,25	7,25	7,41	-0,28	-3,72	3.000
SANB4	26/06/2015	7,53	7,10	7,89	0,43	6,06	15.300
SANB4	25/06/2015	7,10	6,72	7,25	0,26	3,80	12.600
SANB4	24/06/2015	6,84	6,70	7,16	0,05	0,74	4.100
SANB4	23/06/2015	6,79	6,70	6,90	-0,03	-0,44	36.100
SANB4	22/06/2015	6,82	6,80	7,02	-0,01	-0,15	8.100
SANB4	19/06/2015	6,83	6,83	6,90	-0,07	-1,01	3.700
SANB4	18/06/2015	6,90	6,80	7,20	0,00	0,00	130.800
SANB4	17/06/2015	6,90	6,82	7,00	0,04	0,58	8.700
SANB4	16/06/2015	6,86	6,80	7,10	-0,02	-0,29	18.300
SANB4	15/06/2015	6,88	6,88	6,99	-0,03	-0,43	700
SANB4	12/06/2015	6,91	6,76	7,10	0,01	0,14	13.200
SANB4	11/06/2015	6,90	6,75	7,16	0,23	3,45	5.500
SANB4	10/06/2015	6,67	6,55	6,95	0,07	1,06	8.200
SANB4	9/06/2015	6,60	6,46	6,60	0,00	0,00	6.600
SANB4	8/06/2015	6,60	6,20	6,65	-0,05	-0,75	14.500
SANB4	5/06/2015	6,65	6,23	6,70	0,31	4,89	4.700
SANB4	3/06/2015	6,34	6,31	6,53	-0,06	-0,94	5.100
SANB4	2/06/2015	6,40	6,15	6,45	0,20	3,23	10.400
SANB4	1/06/2015	6,20	6,10	6,30	-0,17	-2,67	13.300
