Name	Date	Price	Minimum	Maximum	Variation	Variation(%)	Volume
ITUB4	13/05/2014	37,33	37,06	37,56	-0,23	-0,61	6.800.700
ITUB4	12/05/2014	37,56	36,89	37,56	0,71	1,93	5.392.100
ITUB4	9/05/2014	36,85	36,65	37,28	-0,33	-0,89	8.031.400
ITUB4	8/05/2014	37,18	36,98	37,84	-0,58	-1,54	5.796.500
ITUB4	7/05/2014	37,76	37,08	37,90	0,26	0,69	8.795.900
ITUB4	6/05/2014	37,50	36,90	37,62	-0,35	-0,92	12.775.700
ITUB4	5/05/2014	37,85	37,33	37,90	0,40	1,07	9.756.800
ITUB4	2/05/2014	37,45	36,56	37,82	0,67	1,82	20.651.700
ITUB4	30/04/2014	36,80	36,34	36,95	0,00	0,00	10.249.000
ITUB4	29/04/2014	36,80	36,35	37,32	0,02	0,05	18.643.800
ITUB4	28/04/2014	36,78	36,44	36,85	-0,07	-0,19	7.774.300
ITUB4	25/04/2014	36,85	36,04	36,96	0,35	0,96	11.740.900
ITUB4	24/04/2014	36,50	35,68	36,61	0,77	2,16	9.565.600
ITUB4	23/04/2014	35,73	35,45	36,05	-0,07	-0,20	9.401.100
ITUB4	22/04/2014	35,80	35,02	35,90	0,25	0,70	12.351.400
ITUB4	17/04/2014	35,55	34,25	35,58	0,88	2,54	10.242.600
ITUB4	16/04/2014	34,67	34,06	34,79	0,62	1,82	9.297.800
ITUB4	15/04/2014	34,05	33,60	34,69	-0,84	-2,41	10.479.200
ITUB4	14/04/2014	34,89	34,57	35,46	-0,45	-1,27	6.705.100
ITUB4	11/04/2014	35,34	33,98	35,34	0,82	2,38	11.193.200
ITUB4	10/04/2014	34,52	34,07	34,65	0,37	1,08	9.288.600
ITUB4	9/04/2014	34,15	33,76	34,58	-0,46	-1,33	14.410.200
ITUB4	8/04/2014	34,61	34,46	36,27	-0,51	-1,45	19.095.500
ITUB4	7/04/2014	35,12	34,48	35,17	0,78	2,27	13.168.600
ITUB4	4/04/2014	34,34	34,16	35,57	-0,50	-1,44	11.016.100
ITUB4	3/04/2014	34,84	34,50	35,31	-0,41	-1,16	9.899.900
ITUB4	2/04/2014	35,25	33,92	35,29	1,10	3,22	14.661.400
ITUB4	1/04/2014	34,15	33,61	34,30	0,27	0,80	11.034.000
ITUB4	31/03/2014	33,90	33,14	33,94	0,66	1,99	10.562.900
ITUB4	28/03/2014	33,24	33,11	33,60	-0,20	-0,60	12.795.500
ITUB4	27/03/2014	33,44	33,04	33,78	0,71	2,17	19.154.800
ITUB4	26/03/2014	32,73	32,24	33,19	0,28	0,86	11.476.600
ITUB4	25/03/2014	32,45	31,90	32,79	0,18	0,56	10.478.300
ITUB4	24/03/2014	32,27	31,42	32,49	0,91	2,90	10.677.000
ITUB4	21/03/2014	31,36	30,76	31,89	0,12	0,38	12.624.100
ITUB4	20/03/2014	31,24	30,25	31,38	0,64	2,09	10.149.100
ITUB4	19/03/2014	30,60	30,27	30,86	0,14	0,46	7.849.400
ITUB4	18/03/2014	30,46	29,69	30,51	0,56	1,87	9.720.200
ITUB4	17/03/2014	29,90	29,42	29,99	0,61	2,08	10.265.300
ITUB4	14/03/2014	29,29	29,10	30,30	-0,80	-2,66	12.636.100
ITUB4	13/03/2014	30,09	29,96	30,67	-0,41	-1,34	9.379.800
ITUB4	12/03/2014	30,50	30,20	30,71	-0,38	-1,23	9.472.400
ITUB4	11/03/2014	30,88	30,62	31,14	0,33	1,08	8.089.800
ITUB4	10/03/2014	30,55	30,03	30,97	-0,40	-1,29	9.073.500
ITUB4	7/03/2014	30,95	30,80	31,76	-0,63	-1,99	9.390.200
ITUB4	6/03/2014	31,58	30,54	31,58	0,85	2,77	8.324.100
ITUB4	5/03/2014	30,73	30,50	31,04	-0,48	-1,54	6.199.400
ITUB4	28/02/2014	31,23	30,98	31,85	-0,20	-0,64	12.314.900
ITUB4	27/02/2014	31,43	30,94	31,57	0,49	1,58	7.883.000
ITUB4	26/02/2014	30,94	30,80	31,19	-0,12	-0,39	9.235.400
ITUB4	25/02/2014	31,06	30,93	31,33	-0,21	-0,67	5.717.700
ITUB4	24/02/2014	31,27	30,86	31,45	0,17	0,55	6.975.900
ITUB4	21/02/2014	31,10	30,87	31,30	0,04	0,13	7.634.100
ITUB4	20/02/2014	31,06	30,68	31,50	-0,04	-0,13	9.660.000
ITUB4	19/02/2014	31,10	30,25	31,14	0,52	1,70	11.312.500
ITUB4	18/02/2014	31,11	31,10	31,68	-0,09	-0,29	9.876.000
ITUB4	17/02/2014	31,20	31,15	31,91	-0,40	-1,27	5.649.500
ITUB4	14/02/2014	31,60	30,96	31,65	0,24	0,77	8.509.700
ITUB4	13/02/2014	31,36	30,83	31,38	-0,14	-0,44	10.622.800
ITUB4	12/02/2014	31,50	31,43	31,99	-0,34	-1,07	8.937.100
ITUB4	11/02/2014	31,84	31,36	32,00	0,06	0,19	10.831.100
ITUB4	10/02/2014	31,78	31,46	31,90	-0,05	-0,16	6.526.600
ITUB4	7/02/2014	31,83	31,25	32,30	-0,02	-0,06	11.453.200
ITUB4	6/02/2014	31,85	31,29	32,20	0,65	2,08	13.063.100
ITUB4	5/02/2014	31,20	30,72	31,65	-0,15	-0,48	16.094.700
ITUB4	4/02/2014	31,35	30,77	31,72	1,45	4,85	31.824.200
ITUB4	3/02/2014	29,90	29,44	30,18	-0,36	-1,19	17.697.100
ITUB4	31/01/2014	30,28	29,20	30,29	0,76	2,57	12.591.200
ITUB4	30/01/2014	29,52	29,21	29,96	0,03	0,10	11.622.100
ITUB4	29/01/2014	29,49	29,33	30,05	-0,57	-1,90	12.386.500
ITUB4	28/01/2014	30,06	29,95	30,50	0,21	0,70	10.041.100
ITUB4	27/01/2014	29,85	29,16	29,98	0,59	2,02	11.339.000
ITUB4	24/01/2014	29,26	28,91	29,89	-0,39	-1,32	15.303.800
ITUB4	23/01/2014	29,65	29,60	30,76	-0,60	-1,98	12.385.800
ITUB4	22/01/2014	30,25	30,00	30,55	0,07	0,23	10.269.300
ITUB4	21/01/2014	30,18	29,71	30,46	0,42	1,41	11.019.900
ITUB4	20/01/2014	29,76	29,61	30,12	-0,24	-0,80	4.328.700
ITUB4	17/01/2014	30,00	30,00	30,75	-0,60	-1,96	10.846.300
ITUB4	16/01/2014	30,60	30,47	31,43	-0,65	-2,08	14.823.200
ITUB4	15/01/2014	31,25	31,17	31,50	0,01	0,03	10.257.300
ITUB4	14/01/2014	31,24	30,68	31,36	0,46	1,49	12.887.000
ITUB4	13/01/2014	30,78	30,78	31,19	-0,14	-0,45	9.880.500
ITUB4	10/01/2014	30,92	30,70	31,26	0,15	0,49	10.647.700
ITUB4	9/01/2014	30,77	30,75	31,59	-0,99	-3,12	14.978.400
ITUB4	8/01/2014	31,76	31,35	31,76	0,49	1,57	10.740.300
ITUB4	7/01/2014	31,27	31,27	31,83	-0,24	-0,76	12.661.900
ITUB4	6/01/2014	31,51	31,34	31,70	0,20	0,64	12.726.100
ITUB4	3/01/2014	31,31	31,31	31,78	-0,21	-0,67	19.939.300
ITUB4	2/01/2014	31,52	31,19	31,74	0,19	0,61	12.578.100
